Order ID,Order Date,Ship Date,Fulfilment,Customer Segment,Country,Region,State,City,Category,Sub-Category,Payment Mode,Order Status,Quantity,Discount,Sales (INR),Profit (INR),GST (INR)
IND-2023-0001554,2023-09-19,2023-09-23,Amazon,Small Business,India,South,Telangana,Warangal,Sports & Outdoors,Badminton Equipment,Net Banking,Delivered,3,0.0,11870.94,1811.47,593.55
IND-2023-0001559,2023-09-19,2023-09-26,Meesho,Individual,India,West,Gujarat,Bhavnagar,Clothing & Apparel,Men's T-Shirts,Cash on Delivery,Delivered,4,0.15,1934.05,279.22,96.7
IND-2023-0006559,2023-09-20,2023-09-21,Amazon,Individual,India,South,Tamil Nadu,Salem,Electronics,Smartphones,UPI,Delivered,4,0.15,107172.3,609.74,19291.01
IND-2023-0002044,2023-09-20,2023-09-23,Merchant,Small Business,India,South,Kerala,Kozhikode,Clothing & Apparel,Sportswear,Cash on Delivery,Cancelled,1,0.2,0.0,0.0,0.0
IND-2023-0009221,2023-09-20,2023-09-25,Flipkart,Individual,India,North,Delhi,Dwarka,Clothing & Apparel,Sportswear,UPI,Delivered,2,0.3,1736.44,159.07,86.82
IND-2023-0008778,2023-09-20,2023-09-24,Flipkart,Individual,India,South,Karnataka,Mysuru,Electronics,Smartphones,UPI,Delivered,2,0.1,28745.61,608.25,5174.21
IND-2023-0010253,2023-09-20,2023-09-24,Meesho,Individual,India,South,Karnataka,Mangaluru,Electronics,Smart Watches,Credit Card,Delivered,3,0.0,6697.93,556.02,1205.63
IND-2023-0008958,2023-09-20,2023-09-26,Meesho,Enterprise,India,North,Delhi,Lajpat Nagar,Home & Kitchen,Furniture,Net Banking,Delivered,2,0.3,1136.29,10.57,136.35
IND-2023-0003723,2023-09-20,2023-09-25,Amazon,Enterprise,India,East,Odisha,Berhampur,Electronics,Smart Watches,Credit Card,Delivered,5,0.05,135548.79,10339.26,24398.78
IND-2023-0006801,2023-09-20,2023-09-25,Amazon,Small Business,India,West,Maharashtra,Aurangabad,Electronics,Earphones & Headphones,Debit Card,Delivered,3,0.0,38263.1,3441.95,6887.36
IND-2023-0003629,2023-09-20,2023-09-27,Meesho,Individual,India,West,Gujarat,Surat,Home & Kitchen,Bedsheets & Pillows,Credit Card,Returned,4,0.05,0.0,0.0,0.0
IND-2023-0008483,2023-09-20,2023-09-21,Merchant,Small Business,India,North,Uttar Pradesh,Lucknow,Home & Kitchen,Storage & Organisation,Credit Card,Delivered,4,0.0,15573.84,2395.29,1868.86
IND-2023-0002163,2023-09-21,2023-09-27,Meesho,Individual,India,East,Odisha,Bhubaneswar,FMCG & Grocery,Personal Care,UPI,Delivered,1,0.0,52.65,9.64,2.63
IND-2023-0003679,2023-09-21,2023-09-25,Merchant,Small Business,India,East,Bihar,Gaya,Electronics,Power Banks,UPI,Delivered,3,0.1,87806.56,3511.72,15805.18
IND-2023-0003029,2023-09-21,2023-09-25,Amazon,Individual,India,North,Rajasthan,Ajmer,FMCG & Grocery,Pet Supplies,Cash on Delivery,Delivered,4,0.05,283.94,44.22,14.2
IND-2023-0010584,2023-09-21,2023-09-24,Amazon,Individual,India,East,Bihar,Muzaffarpur,FMCG & Grocery,Baby Products,Cash on Delivery,Delivered,5,0.05,2421.91,399.6,121.1
IND-2023-0009108,2023-09-21,2023-09-22,Amazon,Individual,India,North,Punjab,Amritsar,Clothing & Apparel,Men's Ethnic Wear,Debit Card,Delivered,2,0.1,2705.22,469.5,135.26
IND-2023-0003204,2023-09-21,2023-09-24,Merchant,Enterprise,India,North,Punjab,Patiala,Electronics,Tablets,Credit Card,Delivered,5,0.4,46655.97,-3568.54,8398.07
IND-2023-0009924,2023-09-21,2023-09-23,Merchant,Individual,India,South,Kerala,Kozhikode,Electronics,Power Banks,UPI,Delivered,5,0.1,198978.19,10375.67,35816.07
IND-2023-0007736,2023-09-21,2023-09-23,Amazon,Individual,India,West,Goa,Vasco da Gama,Home & Kitchen,Bedsheets & Pillows,Debit Card,Returned,5,0.2,0.0,0.0,0.0
IND-2023-0001812,2023-09-22,2023-09-24,Flipkart,Individual,India,South,Kerala,Thrissur,Clothing & Apparel,Women's Sarees,Net Banking,Delivered,5,0.3,2925.52,323.92,146.28
IND-2023-0005744,2023-09-22,2023-09-25,Merchant,Individual,India,North,Uttar Pradesh,Agra,Home & Kitchen,Kitchen Appliances,Credit Card,Delivered,3,0.1,21400.05,2005.13,2568.01
IND-2023-0006349,2023-09-22,2023-09-25,Flipkart,Enterprise,India,South,Telangana,Nizamabad,Sports & Outdoors,Cycling Accessories,EMI,Delivered,2,0.2,4928.3,383.42,246.42
IND-2023-0007911,2023-09-22,2023-09-28,Meesho,Enterprise,India,East,Odisha,Bhubaneswar,Home & Kitchen,Bedsheets & Pillows,UPI,Delivered,2,0.2,102.79,5.75,12.33
IND-2023-0003143,2023-09-22,2023-09-25,Meesho,Small Business,India,East,Bihar,Darbhanga,FMCG & Grocery,Baby Products,UPI,Shipped,3,0.05,1835.03,312.8,91.75
IND-2023-0001326,2023-09-25,2023-09-26,Flipkart,Enterprise,India,South,Karnataka,Belagavi,Books & Stationery,Art & Craft Supplies,Cash on Delivery,Delivered,2,0.4,392.66,19.58,19.63
IND-2023-0004114,2023-09-25,2023-09-27,Merchant,Small Business,India,North,Punjab,Chandigarh,Clothing & Apparel,Sportswear,Debit Card,Delivered,2,0.05,896.96,183.23,44.85
IND-2023-0005749,2023-09-25,2023-10-02,Merchant,Small Business,India,West,Maharashtra,Aurangabad,Electronics,Cameras,Debit Card,Delivered,2,0.1,53013.09,1557.94,9542.36
IND-2023-0001084,2023-09-25,2023-09-26,Meesho,Individual,India,North,Uttar Pradesh,Varanasi,Electronics,Tablets,Net Banking,Shipped,2,0.3,75.28,-3.88,13.55
IND-2023-0001224,2023-09-25,2023-09-26,Merchant,Individual,India,North,Punjab,Amritsar,Electronics,Power Banks,UPI,Delivered,4,0.1,231.16,8.46,41.61
IND-2023-0005729,2023-09-25,2023-09-28,Meesho,Student,India,North,Delhi,Rohini,Clothing & Apparel,Women's Western Wear,UPI,Delivered,2,0.1,3470.78,605.64,173.54
IND-2023-0001731,2023-09-25,2023-09-28,Merchant,Individual,India,East,West Bengal,Durgapur,Home & Kitchen,Cleaning Supplies,Net Banking,Delivered,3,0.1,149.86,13.5,17.98
IND-2023-0001958,2023-09-25,2023-09-26,Amazon,Individual,India,South,Telangana,Nizamabad,Electronics,Smartphones,Credit Card,Delivered,3,0.0,4227.19,364.69,760.89
IND-2023-0002739,2023-09-25,2023-09-27,Amazon,Individual,India,East,Odisha,Cuttack,FMCG & Grocery,Pet Supplies,Debit Card,Returned,4,0.5,0.0,0.0,0.0
IND-2023-0010282,2023-09-25,2023-09-27,Merchant,Small Business,India,Central,Chhattisgarh,Bilaspur,Electronics,Tablets,UPI,Delivered,1,0.4,32.86,-3.12,5.91
IND-2023-0007778,2023-09-25,2023-10-02,Amazon,Individual,India,North,Rajasthan,Ajmer,Clothing & Apparel,Innerwear & Socks,Debit Card,Shipped,1,0.2,1340.07,196.01,67.0
IND-2023-0007919,2023-09-25,2023-10-02,Merchant,Individual,India,North,Uttar Pradesh,Varanasi,Electronics,Tablets,Net Banking,Delivered,5,0.0,88507.17,7102.29,15931.29
IND-2023-0003106,2023-09-25,2023-09-28,Amazon,Individual,India,Central,Madhya Pradesh,Gwalior,Clothing & Apparel,Kurta & Kurti,UPI,Delivered,4,0.0,7605.74,1574.37,380.29
IND-2023-0009421,2023-09-25,2023-09-29,Amazon,Individual,India,North,Uttar Pradesh,Varanasi,Electronics,Smart Watches,UPI,Delivered,3,0.0,116923.96,8858.27,21046.31
IND-2023-0008374,2023-09-25,2023-09-29,Merchant,Enterprise,India,North,Delhi,Dwarka,FMCG & Grocery,Personal Care,Credit Card,Delivered,1,0.0,248.98,47.59,12.45
IND-2023-0007245,2023-09-26,2023-09-29,Amazon,Student,India,South,Karnataka,Mangaluru,Home & Kitchen,Bedsheets & Pillows,Debit Card,Delivered,3,0.15,7019.88,670.47,842.39
IND-2023-0007586,2023-09-26,2023-09-30,Amazon,Individual,India,South,Tamil Nadu,Coimbatore,Clothing & Apparel,Kurta & Kurti,Credit Card,Delivered,3,0.0,1007.79,232.74,50.39
IND-2023-0001078,2023-09-26,2023-09-29,Amazon,Individual,India,West,Gujarat,Surat,Electronics,Tablets,Debit Card,Delivered,5,0.3,72681.59,-2435.96,13082.69
IND-2023-0002770,2023-09-26,2023-09-28,Amazon,Enterprise,India,North,Uttar Pradesh,Agra,Electronics,Cameras,Credit Card,Delivered,4,0.3,92039.75,-4309.55,16567.16
IND-2023-0001431,2023-09-26,2023-10-01,Flipkart,Individual,India,North,Delhi,Karol Bagh,Home & Kitchen,Storage & Organisation,Debit Card,Delivered,5,0.4,15518.66,-564.62,1862.24
IND-2023-0007465,2023-09-26,2023-10-01,Amazon,Individual,India,North,Punjab,Patiala,Home & Kitchen,Furniture,Cash on Delivery,Delivered,5,0.0,283.69,37.97,34.04
IND-2023-0001104,2023-09-26,2023-09-28,Merchant,Small Business,India,South,Telangana,Warangal,Clothing & Apparel,Sportswear,Cash on Delivery,Delivered,3,0.0,3724.32,797.25,186.22
IND-2023-0007497,2023-09-26,2023-10-03,Amazon,Small Business,India,West,Goa,Margao,FMCG & Grocery,Pet Supplies,UPI,Delivered,4,0.3,1133.05,79.53,56.65
IND-2023-0001673,2023-09-26,2023-09-28,Amazon,Student,India,South,Telangana,Khammam,Electronics,Smart TVs,Credit Card,Delivered,1,0.15,19248.88,391.02,3464.8
IND-2023-0004339,2023-09-26,2023-10-03,Meesho,Enterprise,India,South,Tamil Nadu,Tiruchirappalli,Clothing & Apparel,Men's Ethnic Wear,Cash on Delivery,Delivered,5,0.2,252.52,40.28,12.63
IND-2023-0010085,2023-09-26,2023-09-27,Flipkart,Individual,India,West,Goa,Margao,Electronics,Laptops,Cash on Delivery,Cancelled,3,0.0,0.0,0.0,0.0
IND-2023-0008863,2023-09-27,2023-10-04,Amazon,Student,India,Central,Chhattisgarh,Bilaspur,Sports & Outdoors,Cricket Equipment,Debit Card,Delivered,4,0.0,5099.6,898.87,254.98
IND-2023-0004383,2023-09-27,2023-09-29,Merchant,Small Business,India,West,Goa,Margao,Electronics,Tablets,Cash on Delivery,Delivered,3,0.0,118768.84,9731.19,21378.39
IND-2023-0005356,2023-09-27,2023-10-01,Merchant,Individual,India,South,Telangana,Nizamabad,Electronics,Cameras,Credit Card,Delivered,4,0.0,12375.09,1146.0,2227.52
IND-2023-0004621,2023-09-27,2023-10-02,Amazon,Student,India,South,Karnataka,Bengaluru,Clothing & Apparel,Men's Ethnic Wear,Credit Card,Delivered,5,0.1,3148.89,560.19,157.44
IND-2023-0002165,2023-09-27,2023-10-01,Meesho,Small Business,India,South,Telangana,Warangal,FMCG & Grocery,Health Supplements,Cash on Delivery,Delivered,1,0.2,583.99,55.53,29.2
IND-2023-0002522,2023-09-27,2023-09-28,Meesho,Enterprise,India,East,Odisha,Sambalpur,Clothing & Apparel,Women's Western Wear,UPI,Delivered,4,0.0,4035.95,906.14,201.8
IND-2023-0004860,2023-09-27,2023-10-04,Amazon,Small Business,India,West,Maharashtra,Aurangabad,FMCG & Grocery,Packaged Foods,Net Banking,Delivered,5,0.1,3733.18,587.7,186.66
IND-2023-0009458,2023-09-27,2023-09-30,Flipkart,Small Business,India,North,Uttar Pradesh,Varanasi,Home & Kitchen,Cleaning Supplies,UPI,Delivered,2,0.3,6421.97,135.33,770.64
IND-2023-0009573,2023-09-27,2023-10-01,Amazon,Individual,India,West,Gujarat,Vadodara,Electronics,Earphones & Headphones,Cash on Delivery,Delivered,3,0.05,10885.27,607.41,1959.35
IND-2023-0003728,2023-09-27,2023-10-01,Amazon,Individual,India,North,Punjab,Jalandhar,FMCG & Grocery,Packaged Foods,UPI,Shipped,2,0.05,938.97,165.51,46.95
IND-2023-0010487,2023-09-28,2023-10-02,Flipkart,Individual,India,North,Punjab,Jalandhar,Sports & Outdoors,Cricket Equipment,UPI,Delivered,2,0.05,100.01,12.39,5.0
IND-2023-0002566,2023-09-28,2023-10-01,Meesho,Individual,India,South,Tamil Nadu,Salem,FMCG & Grocery,Personal Care,EMI,Delivered,4,0.4,1604.44,62.52,80.22
IND-2023-0007632,2023-09-28,2023-10-02,Amazon,Individual,India,Central,Madhya Pradesh,Gwalior,Clothing & Apparel,Kids Clothing,EMI,Delivered,1,0.0,2016.53,454.59,100.83
IND-2023-0002450,2023-09-28,2023-10-01,Merchant,Small Business,India,South,Kerala,Thiruvananthapuram,Home & Kitchen,Storage & Organisation,UPI,Delivered,4,0.3,33215.37,381.46,3985.84
IND-2023-0001204,2023-09-28,2023-10-05,Merchant,Student,India,South,Karnataka,Mangaluru,Sports & Outdoors,Yoga & Fitness,UPI,Delivered,3,0.05,10124.31,1550.03,506.22
IND-2023-0010519,2023-09-28,2023-09-30,Flipkart,Individual,India,East,West Bengal,Durgapur,Sports & Outdoors,Yoga & Fitness,Credit Card,Delivered,3,0.0,9914.61,1525.77,495.73
IND-2023-0006199,2023-09-28,2023-10-03,Amazon,Small Business,India,North,Uttar Pradesh,Kanpur,Books & Stationery,Notebooks & Diaries,UPI,Delivered,4,0.2,1508.56,172.86,75.43
IND-2023-0002328,2023-09-28,2023-09-30,Amazon,Individual,India,West,Goa,Margao,Electronics,Power Banks,Net Banking,Delivered,4,0.2,98214.04,1174.49,17678.53
IND-2023-0010025,2023-09-29,2023-10-04,Amazon,Enterprise,India,South,Karnataka,Mangaluru,Electronics,Smart TVs,Cash on Delivery,Returned,2,0.05,0.0,0.0,0.0
IND-2023-0005372,2023-09-29,2023-10-05,Meesho,Small Business,India,North,Delhi,Rohini,Electronics,Cameras,Credit Card,Delivered,2,0.0,52513.84,4101.45,9452.49
IND-2023-0010385,2023-09-29,2023-10-02,Merchant,Small Business,India,West,Gujarat,Bhavnagar,Clothing & Apparel,Kids Clothing,Debit Card,Delivered,3,0.1,4455.03,770.99,222.75
IND-2023-0008992,2023-09-29,2023-10-05,Amazon,Enterprise,India,Central,Chhattisgarh,Rajnandgaon,FMCG & Grocery,Pet Supplies,UPI,Delivered,5,0.4,200.78,5.77,10.04
IND-2023-0005615,2023-09-29,2023-10-01,Meesho,Enterprise,India,East,Jharkhand,Deoghar,Books & Stationery,Art & Craft Supplies,UPI,Delivered,4,0.5,1363.63,-3.19,68.18
IND-2023-0010569,2023-09-29,2023-10-06,Amazon,Individual,India,West,Gujarat,Surat,Electronics,Smart TVs,Cash on Delivery,Delivered,4,0.2,3807.37,-29.19,685.33
IND-2023-0006624,2023-09-29,2023-10-04,Meesho,Enterprise,India,East,West Bengal,Kolkata,Electronics,Power Banks,Cash on Delivery,Delivered,4,0.15,184.65,1.69,33.24
IND-2023-0002159,2023-09-29,2023-10-04,Merchant,Enterprise,India,East,West Bengal,Asansol,FMCG & Grocery,Pet Supplies,Credit Card,Returned,4,0.0,0.0,0.0,0.0
IND-2023-0002494,2023-09-29,2023-10-06,Amazon,Individual,India,South,Tamil Nadu,Madurai,Books & Stationery,Competitive Exam Books,UPI,Delivered,3,0.15,155.3,23.11,7.76
IND-2023-0009166,2023-09-29,2023-10-03,Amazon,Student,India,North,Punjab,Ludhiana,Sports & Outdoors,Cycling Accessories,Credit Card,Delivered,1,0.05,2512.39,350.2,125.62
IND-2023-0009900,2023-09-29,2023-10-05,Amazon,Individual,India,West,Goa,Margao,Clothing & Apparel,Kurta & Kurti,UPI,Returned,4,0.05,0.0,0.0,0.0
IND-2023-0002388,2023-10-02,2023-10-08,Amazon,Student,India,Central,Madhya Pradesh,Ujjain,Clothing & Apparel,Sportswear,Cash on Delivery,Delivered,3,0.3,4722.85,397.63,236.14
IND-2023-0004728,2023-10-02,2023-10-05,Amazon,Student,India,North,Punjab,Ludhiana,Clothing & Apparel,Kurta & Kurti,UPI,Delivered,2,0.15,6015.53,903.99,300.78
IND-2023-0006540,2023-10-02,2023-10-03,Meesho,Individual,India,North,Uttar Pradesh,Agra,FMCG & Grocery,Personal Care,Credit Card,Delivered,1,0.2,711.13,70.18,35.56
IND-2023-0002032,2023-10-02,2023-10-08,Merchant,Individual,India,West,Goa,Margao,Electronics,Earphones & Headphones,UPI,Delivered,4,0.0,8876.42,704.74,1597.76
IND-2023-0001184,2023-10-02,2023-10-03,Merchant,Enterprise,India,North,Uttar Pradesh,Varanasi,Home & Kitchen,Kitchen Appliances,UPI,Delivered,5,0.2,11028.5,534.66,1323.42
IND-2023-0010740,2023-10-02,2023-10-06,Meesho,Student,India,West,Maharashtra,Pune,Books & Stationery,Art & Craft Supplies,Credit Card,Delivered,2,0.4,85.97,3.84,4.3
IND-2023-0001250,2023-10-02,2023-10-07,Flipkart,Student,India,South,Telangana,Karimnagar,FMCG & Grocery,Health Supplements,Cash on Delivery,Delivered,3,0.0,2046.25,350.79,102.31
IND-2023-0005794,2023-10-02,2023-10-05,Merchant,Small Business,India,Central,Madhya Pradesh,Indore,Clothing & Apparel,Men's Ethnic Wear,UPI,Delivered,2,0.15,4343.97,667.16,217.2
IND-2023-0009723,2023-10-02,2023-10-08,Meesho,Student,India,North,Delhi,Dwarka,Sports & Outdoors,Yoga & Fitness,Credit Card,Delivered,5,0.15,17797.88,1427.81,889.89
IND-2023-0007575,2023-10-02,2023-10-05,Meesho,Enterprise,India,West,Gujarat,Bhavnagar,Electronics,Smart TVs,UPI,Delivered,5,0.1,108254.02,5752.96,19485.72
IND-2023-0001197,2023-10-03,2023-10-05,Merchant,Individual,India,Central,Madhya Pradesh,Gwalior,Electronics,Cameras,EMI,Delivered,5,0.05,207982.51,10319.25,37436.85
IND-2023-0005163,2023-10-03,2023-10-10,Amazon,Small Business,India,West,Gujarat,Ahmedabad,Electronics,Laptops,Credit Card,Delivered,2,0.5,17987.0,-2146.63,3237.66
IND-2023-0004449,2023-10-03,2023-10-04,Merchant,Small Business,India,West,Maharashtra,Pune,Clothing & Apparel,Kids Clothing,EMI,Delivered,3,0.0,2972.28,674.83,148.61
IND-2023-0005150,2023-10-03,2023-10-08,Meesho,Small Business,India,East,Jharkhand,Deoghar,Sports & Outdoors,Trekking Gear,UPI,Delivered,5,0.0,13401.18,2375.44,670.06
IND-2023-0007305,2023-10-03,2023-10-10,Merchant,Enterprise,India,South,Kerala,Kollam,Electronics,Cameras,Credit Card,Delivered,5,0.0,70917.41,6316.4,12765.13
IND-2023-0006494,2023-10-03,2023-10-09,Amazon,Individual,India,North,Punjab,Jalandhar,Clothing & Apparel,Women's Sarees,Cash on Delivery,Delivered,2,0.4,2039.86,111.14,101.99
IND-2023-0003033,2023-10-03,2023-10-05,Amazon,Individual,India,South,Karnataka,Hubli,Clothing & Apparel,Sportswear,UPI,Delivered,2,0.0,4587.47,977.48,229.37
IND-2023-0009336,2023-10-03,2023-10-06,Amazon,Student,India,West,Goa,Vasco da Gama,Electronics,Earphones & Headphones,Debit Card,Delivered,5,0.0,349.33,24.26,62.88
IND-2023-0008467,2023-10-03,2023-10-09,Meesho,Small Business,India,North,Punjab,Amritsar,Clothing & Apparel,Kids Clothing,UPI,Delivered,3,0.1,2511.7,439.58,125.58
IND-2023-0008333,2023-10-04,2023-10-05,Meesho,Individual,India,South,Karnataka,Mysuru,FMCG & Grocery,Beverages,Credit Card,Delivered,5,0.0,1922.86,338.37,96.14
IND-2023-0009624,2023-10-04,2023-10-08,Meesho,Individual,India,North,Delhi,Lajpat Nagar,Electronics,Earphones & Headphones,Cash on Delivery,Delivered,1,0.05,27375.39,1273.8,4927.57
IND-2023-0004671,2023-10-04,2023-10-05,Amazon,Individual,India,North,Delhi,Lajpat Nagar,Books & Stationery,Notebooks & Diaries,UPI,Returned,5,0.0,0.0,0.0,0.0
IND-2023-0001351,2023-10-04,2023-10-06,Merchant,Student,India,South,Telangana,Karimnagar,FMCG & Grocery,Health Supplements,UPI,Delivered,5,0.1,3194.5,500.97,159.73
IND-2023-0009939,2023-10-04,2023-10-06,Amazon,Small Business,India,West,Maharashtra,Mumbai,Clothing & Apparel,Innerwear & Socks,Cash on Delivery,Delivered,4,0.0,6361.62,1494.3,318.08
IND-2023-0006420,2023-10-04,2023-10-09,Amazon,Student,India,Central,Madhya Pradesh,Gwalior,Electronics,Smart TVs,EMI,Delivered,2,0.1,135.9,7.64,24.46
IND-2023-0002379,2023-10-04,2023-10-09,Merchant,Individual,India,West,Maharashtra,Nagpur,Sports & Outdoors,Cricket Equipment,Credit Card,Shipped,1,0.0,1625.65,232.42,81.28
IND-2023-0008977,2023-10-05,2023-10-11,Amazon,Individual,India,North,Punjab,Jalandhar,Home & Kitchen,Home Decor,Debit Card,Delivered,5,0.05,58999.41,7002.93,7079.93
IND-2023-0001395,2023-10-05,2023-10-07,Merchant,Small Business,India,Central,Madhya Pradesh,Indore,Home & Kitchen,Kitchen Appliances,Net Banking,Delivered,1,0.0,3889.61,556.05,466.75
IND-2023-0004218,2023-10-05,2023-10-09,Amazon,Individual,India,West,Maharashtra,Nagpur,Clothing & Apparel,Men's T-Shirts,UPI,Delivered,4,0.0,7902.2,1681.55,395.11
IND-2023-0001267,2023-10-05,2023-10-09,Amazon,Individual,India,West,Gujarat,Bhavnagar,Electronics,Power Banks,Debit Card,Delivered,4,0.1,207176.13,4710.77,37291.7
IND-2023-0008933,2023-10-05,2023-10-10,Merchant,Individual,India,West,Gujarat,Bhavnagar,FMCG & Grocery,Health Supplements,Debit Card,Shipped,4,0.2,2643.41,257.56,132.17
IND-2023-0008592,2023-10-05,2023-10-06,Meesho,Individual,India,South,Karnataka,Mysuru,Sports & Outdoors,Yoga & Fitness,Credit Card,Delivered,4,0.05,10656.88,1388.88,532.84
IND-2023-0005658,2023-10-05,2023-10-11,Amazon,Individual,India,East,West Bengal,Kolkata,FMCG & Grocery,Personal Care,Credit Card,Delivered,3,0.0,3363.47,542.54,168.17
IND-2023-0008606,2023-10-05,2023-10-06,Merchant,Individual,India,West,Maharashtra,Nashik,Electronics,Earphones & Headphones,UPI,Delivered,1,0.0,8442.04,643.0,1519.57
IND-2023-0003175,2023-10-05,2023-10-10,Meesho,Individual,India,North,Uttar Pradesh,Varanasi,Home & Kitchen,Kitchen Appliances,UPI,Returned,2,0.05,0.0,0.0,0.0
IND-2023-0008341,2023-10-05,2023-10-11,Amazon,Enterprise,India,South,Telangana,Nizamabad,Home & Kitchen,Home Decor,Credit Card,Shipped,5,0.1,54461.16,5856.49,6535.34
IND-2023-0004809,2023-10-05,2023-10-10,Meesho,Small Business,India,West,Goa,Margao,Electronics,Smartphones,Debit Card,Delivered,4,0.05,334292.67,22436.57,60172.68
IND-2023-0001543,2023-10-06,2023-10-10,Amazon,Small Business,India,East,West Bengal,Kolkata,Electronics,Smart Watches,Credit Card,Returned,4,0.3,0.0,0.0,0.0
IND-2023-0004938,2023-10-06,2023-10-09,Amazon,Enterprise,India,South,Kerala,Kochi,Clothing & Apparel,Innerwear & Socks,Cash on Delivery,Delivered,5,0.2,6287.7,993.45,314.38
IND-2023-0002127,2023-10-06,2023-10-08,Flipkart,Enterprise,India,West,Maharashtra,Nashik,Books & Stationery,Notebooks & Diaries,Credit Card,Delivered,1,0.15,632.2,78.98,31.61
IND-2023-0003577,2023-10-06,2023-10-11,Amazon,Individual,India,East,West Bengal,Durgapur,FMCG & Grocery,Personal Care,Credit Card,Delivered,1,0.3,123.76,6.22,6.19
IND-2023-0010088,2023-10-06,2023-10-09,Amazon,Student,India,East,West Bengal,Howrah,Clothing & Apparel,Innerwear & Socks,Cash on Delivery,Delivered,1,0.0,1335.91,308.54,66.8
IND-2023-0003199,2023-10-06,2023-10-10,Amazon,Enterprise,India,North,Delhi,New Delhi,Home & Kitchen,Furniture,Credit Card,Shipped,2,0.1,17926.63,2044.77,2151.2
IND-2023-0004916,2023-10-06,2023-10-12,Amazon,Small Business,India,North,Delhi,Rohini,Clothing & Apparel,Kurta & Kurti,Credit Card,Shipped,1,0.05,661.25,119.81,33.06
IND-2023-0008564,2023-10-09,2023-10-15,Merchant,Small Business,India,North,Rajasthan,Udaipur,FMCG & Grocery,Personal Care,Cash on Delivery,Delivered,3,0.0,405.15,72.03,20.26
IND-2023-0001455,2023-10-09,2023-10-15,Flipkart,Small Business,India,North,Rajasthan,Udaipur,Clothing & Apparel,Women's Sarees,Credit Card,Delivered,2,0.5,1030.44,13.87,51.52
IND-2023-0002524,2023-10-09,2023-10-12,Meesho,Small Business,India,North,Punjab,Jalandhar,Clothing & Apparel,Men's T-Shirts,UPI,Delivered,4,0.2,6044.32,731.53,302.22
IND-2023-0001633,2023-10-09,2023-10-12,Merchant,Individual,India,West,Goa,Margao,FMCG & Grocery,Health Supplements,UPI,Delivered,2,0.0,1490.19,244.8,74.51
